Date,Vitesse du vent moyen 10 mn,Humidité,Variation de pression en 24 heures,Précipitations dans les 24 dernières heures,Température (°C),BONAP:NO2
2022-05-14 08:00:00,1.4,77,-60.0,0.0,12.900000000000034,35.5
2022-05-14 11:00:00,2.4,53,-130.0,0.0,18.30000000000001,26.5
2022-05-14 14:00:00,1.4,44,-170.0,0.0,21.80000000000001,30.3
2022-05-14 17:00:00,3.8,41,-230.0,0.0,23.100000000000023,44.2
2022-05-14 20:00:00,3.5,44,-300.0,0.0,21.400000000000038,58.0
2022-05-14 23:00:00,1.6,56,-380.0,0.0,17.5,38.9
2022-05-15 02:00:00,2.6,66,-500.0,0.0,15.5,27.9
2022-05-15 05:00:00,0.8,67,-600.0,0.0,14.400000000000034,18.7
2022-05-15 08:00:00,3.1,63,-660.0,0.0,16.200000000000045,20.9
2022-05-15 11:00:00,4.5,49,-750.0,0.0,22.400000000000038,13.6
2022-05-15 14:00:00,6.0,32,-800.0,0.0,27.900000000000038,16.1
2022-05-15 17:00:00,5.6,32,-810.0,0.0,29.200000000000045,20.7
2022-05-15 20:00:00,4.7,37,-860.0,0.0,26.5,26.5
2022-05-15 23:00:00,2.7,89,-520.0,4.5,17.80000000000001,23.2
2022-05-16 02:00:00,1.7,91,-460.0,4.7,16.5,
2022-05-16 05:00:00,3.7,91,-310.0,4.7,16.600000000000023,
2022-05-16 08:00:00,2.8,89,20.0,4.7,17.200000000000045,
2022-05-16 11:00:00,3.2,76,350.0,4.7,18.600000000000023,
2022-05-16 14:00:00,4.6,57,580.0,4.7,23.700000000000045,
2022-05-16 17:00:00,4.0,43,700.0,4.7,26.100000000000023,
2022-05-16 20:00:00,2.9,45,850.0,4.7,23.5,
2022-05-16 23:00:00,0.8,62,590.0,0.2,19.700000000000045,
2022-05-17 02:00:00,1.7,78,650.0,-0.1,17.30000000000001,
2022-05-17 05:00:00,0.7,83,620.0,0.0,16.5,
2022-05-17 08:00:00,0.0,78,370.0,0.0,17.900000000000034,
2022-05-17 11:00:00,2.3,45,150.0,0.0,23.900000000000038,59.2
2022-05-17 14:00:00,2.8,46,-50.0,0.0,26.600000000000023,44.0
2022-05-17 17:00:00,3.0,46,-110.0,0.0,26.900000000000038,28.5
2022-05-17 20:00:00,3.8,45,-220.0,0.0,26.900000000000038,32.8
2022-05-17 23:00:00,2.8,59,-210.0,0.0,23.30000000000001,37.9
2022-05-18 02:00:00,3.2,69,-120.0,0.0,21.600000000000023,8.1
2022-05-18 05:00:00,4.4,84,30.0,0.0,18.600000000000023,12.2
2022-05-18 08:00:00,3.7,72,160.0,0.0,18.400000000000038,43.1
2022-05-18 11:00:00,3.2,62,160.0,0.0,22.30000000000001,41.8
2022-05-18 14:00:00,1.6,50,160.0,0.0,26.5,44.6
2022-05-18 17:00:00,4.4,39,70.0,0.0,28.600000000000023,32.0
2022-05-18 20:00:00,3.9,48,70.0,0.0,27.200000000000045,55.7
2022-05-18 23:00:00,3.1,64,-70.0,0.0,24.100000000000023,41.6
2022-05-19 02:00:00,0.5,80,-260.0,0.0,21.0,23.0
2022-05-19 05:00:00,0.8,89,-430.0,0.0,19.5,41.8
2022-05-19 08:00:00,1.8,81,-500.0,0.0,20.80000000000001,67.5
2022-05-19 11:00:00,7.4,67,-360.0,0.0,24.600000000000023,21.3
2022-05-19 14:00:00,3.0,53,-40.0,0.0,24.900000000000038,33.5
2022-05-19 17:00:00,2.4,50,130.0,0.0,26.30000000000001,36.1
2022-05-19 20:00:00,4.4,55,260.0,0.0,24.600000000000023,32.9
2022-05-19 23:00:00,4.0,65,400.0,0.0,21.0,31.3
2022-05-20 02:00:00,4.0,65,450.0,0.0,18.200000000000045,14.4
2022-05-20 05:00:00,2.9,72,340.0,0.0,16.600000000000023,40.4
2022-05-20 08:00:00,1.2,74,210.0,0.0,17.100000000000023,61.6
2022-05-20 11:00:00,0.9,87,-90.0,1.2,19.200000000000045,76.3
2022-05-20 14:00:00,6.3,65,-340.0,1.2,24.30000000000001,24.5
2022-05-20 17:00:00,7.8,70,-10.0,1.2,19.900000000000038,21.6
2022-05-20 20:00:00,5.2,66,230.0,1.2,17.100000000000023,21.4
2022-05-20 23:00:00,1.3,81,350.0,1.2,13.0,37.4
2022-05-21 02:00:00,1.0,85,340.0,1.2,12.700000000000044,23.3
2022-05-21 05:00:00,1.3,95,500.0,1.2,11.300000000000011,15.6
2022-05-21 08:00:00,2.0,86,520.0,1.4,13.800000000000011,23.8
2022-05-21 11:00:00,1.9,60,670.0,0.2,19.0,22.2
2022-05-21 14:00:00,2.1,51,590.0,0.2,21.900000000000038,25.1
2022-05-21 17:00:00,2.3,44,100.0,0.2,23.200000000000045,33.2
2022-05-21 20:00:00,1.4,43,-340.0,0.2,23.5,38.8
2022-05-21 23:00:00,3.6,61,-490.0,0.2,19.0,48.3
2022-05-22 02:00:00,2.8,71,-580.0,0.2,16.700000000000045,33.4
2022-05-22 05:00:00,0.0,71,-660.0,0.2,15.600000000000025,32.5
2022-05-22 08:00:00,2.4,68,-720.0,0.0,16.30000000000001,20.7
2022-05-22 11:00:00,2.8,56,-920.0,0.0,21.400000000000038,20.7
2022-05-22 14:00:00,4.5,55,-990.0,0.0,22.400000000000038,36.7
2022-05-22 17:00:00,4.7,55,-960.0,-0.1,22.100000000000023,31.4
2022-05-22 20:00:00,4.4,58,-970.0,-0.1,20.900000000000038,42.1
2022-05-22 23:00:00,3.7,68,-1130.0,-0.1,18.80000000000001,35.6
2022-05-23 02:00:00,3.5,80,-1230.0,0.2,17.0,15.9
2022-05-23 05:00:00,0.0,90,-1360.0,0.2,14.800000000000011,30.6
2022-05-23 08:00:00,1.6,93,-1470.0,0.6,16.30000000000001,
2022-05-23 11:00:00,5.8,83,-1350.0,0.6,18.900000000000038,32.3
2022-05-23 14:00:00,5.0,93,-1110.0,5.9,16.700000000000045,24.1
2022-05-23 17:00:00,4.7,75,-780.0,6.9,17.30000000000001,23.3
2022-05-23 20:00:00,5.0,83,-450.0,6.9,15.800000000000011,26.8
2022-05-23 23:00:00,3.4,94,-280.0,7.1,14.600000000000025,18.2
2022-05-24 02:00:00,3.3,92,20.0,7.1,13.0,4.7
2022-05-24 05:00:00,4.4,90,280.0,7.1,11.300000000000011,16.4
2022-05-24 08:00:00,5.9,85,670.0,6.7,12.100000000000025,34.2
2022-05-24 11:00:00,5.2,68,860.0,6.7,14.300000000000011,31.1
2022-05-24 14:00:00,7.4,50,860.0,1.4,18.0,
2022-05-24 17:00:00,5.2,46,720.0,0.4,19.200000000000045,20.6
2022-05-24 20:00:00,4.4,56,760.0,0.4,16.0,21.7
2022-05-24 23:00:00,1.4,87,870.0,0.2,10.800000000000011,40.7
2022-05-25 02:00:00,2.3,87,890.0,-0.1,9.400000000000034,16.5
2022-05-25 05:00:00,0.9,95,920.0,-0.1,7.600000000000023,25.8
2022-05-25 08:00:00,1.7,89,860.0,0.2,12.400000000000034,42.9
2022-05-25 11:00:00,4.3,58,890.0,0.2,16.5,19.8
2022-05-25 14:00:00,6.1,45,880.0,0.2,19.900000000000038,15.8
2022-05-25 17:00:00,5.8,42,890.0,0.2,20.100000000000023,21.1
2022-05-25 20:00:00,4.6,52,830.0,0.2,18.0,15.4
2022-05-25 23:00:00,3.3,64,800.0,0.2,16.100000000000023,18.0
2022-05-26 02:00:00,3.4,80,810.0,0.2,14.700000000000044,7.2
2022-05-26 05:00:00,3.8,80,730.0,0.2,14.100000000000025,7.2
2022-05-26 08:00:00,3.4,80,700.0,-0.1,14.200000000000044,15.3
2022-05-26 11:00:00,4.7,77,740.0,-0.1,15.700000000000044,14.6
2022-05-26 14:00:00,2.7,64,730.0,-0.1,18.700000000000045,12.0
2022-05-26 17:00:00,5.0,56,590.0,-0.1,20.5,13.2
2022-05-26 20:00:00,4.5,62,500.0,-0.1,18.80000000000001,19.6
2022-05-26 23:00:00,4.7,70,450.0,-0.1,17.0,8.2
2022-05-27 02:00:00,4.3,66,300.0,0.0,15.300000000000011,9.5
2022-05-27 05:00:00,2.5,77,230.0,0.0,13.600000000000025,12.6
2022-05-27 08:00:00,3.8,81,140.0,0.0,13.400000000000034,29.9
2022-05-27 11:00:00,3.3,77,-20.0,0.0,15.100000000000025,20.6
2022-05-27 14:00:00,3.2,73,-80.0,-0.1,17.600000000000023,18.6
2022-05-27 17:00:00,5.1,57,-80.0,-0.1,21.30000000000001,20.2
2022-05-27 20:00:00,4.1,45,-190.0,-0.1,21.0,29.3
2022-05-27 23:00:00,3.2,57,-180.0,-0.1,16.30000000000001,20.1
2022-05-28 02:00:00,1.7,78,-180.0,-0.1,11.5,16.5
2022-05-28 05:00:00,0.8,87,-200.0,-0.1,9.5,18.0
2022-05-28 08:00:00,1.8,78,-210.0,-0.1,13.800000000000011,27.3
2022-05-28 11:00:00,2.0,58,-260.0,-0.1,16.900000000000034,21.2
2022-05-28 14:00:00,4.2,48,-380.0,0.0,19.400000000000038,21.0
2022-05-28 17:00:00,4.8,41,-430.0,0.0,18.5,17.9
2022-05-28 20:00:00,4.6,37,-450.0,0.0,18.600000000000023,20.8
2022-05-28 23:00:00,6.9,51,-480.0,0.0,14.400000000000034,20.1
2022-05-29 02:00:00,5.6,62,-510.0,0.0,11.100000000000025,12.9
2022-05-29 05:00:00,4.2,77,-530.0,0.0,8.900000000000034,12.7
2022-05-29 08:00:00,4.5,73,-580.0,0.0,10.5,12.0
2022-05-29 11:00:00,4.5,49,-600.0,0.0,13.800000000000011,15.0
2022-05-29 14:00:00,4.9,44,-570.0,0.0,14.600000000000025,18.0
2022-05-29 17:00:00,3.1,40,-590.0,0.0,15.800000000000011,24.1
2022-05-29 20:00:00,5.0,44,-580.0,0.0,14.600000000000025,24.5
2022-05-29 23:00:00,5.5,62,-630.0,0.0,12.600000000000025,17.4
2022-05-30 02:00:00,4.7,74,-580.0,0.0,10.200000000000044,10.7
2022-05-30 05:00:00,3.7,83,-540.0,0.0,8.700000000000045,22.6
2022-05-30 08:00:00,4.2,74,-460.0,0.0,10.5,46.2
2022-05-30 11:00:00,3.8,51,-390.0,0.0,14.800000000000011,33.1
2022-05-30 14:00:00,2.5,42,-300.0,0.0,16.5,35.1
2022-05-30 17:00:00,1.6,39,-200.0,0.0,17.400000000000034,39.5
2022-05-30 20:00:00,1.6,37,-130.0,0.0,18.0,28.3
2022-05-30 23:00:00,3.5,50,-70.0,0.0,14.600000000000025,37.1
2022-05-31 02:00:00,0.8,53,-80.0,0.0,13.800000000000011,18.0
2022-05-31 05:00:00,0.0,70,-40.0,0.0,10.800000000000011,41.1
2022-05-31 08:00:00,2.4,59,-60.0,0.0,14.5,78.0
2022-05-31 11:00:00,1.3,49,-10.0,0.0,16.80000000000001,47.6
2022-05-31 14:00:00,2.5,32,30.0,0.0,21.400000000000038,40.9
2022-05-31 17:00:00,2.8,31,70.0,0.0,22.100000000000023,22.3
2022-05-31 20:00:00,3.9,40,170.0,0.0,19.900000000000038,24.5
2022-05-31 23:00:00,3.1,52,300.0,0.0,15.200000000000044,21.8
2022-06-01 02:00:00,1.5,71,350.0,0.0,10.600000000000025,12.5
2022-06-01 05:00:00,1.0,88,340.0,0.0,7.400000000000034,46.4
2022-06-01 08:00:00,1.0,67,380.0,0.0,13.800000000000011,47.6
2022-06-01 11:00:00,2.3,48,350.0,0.0,18.100000000000023,29.3
2022-06-01 14:00:00,2.8,40,300.0,0.0,20.900000000000038,22.1
2022-06-01 17:00:00,2.8,32,340.0,0.0,22.80000000000001,23.2
2022-06-01 20:00:00,3.6,37,290.0,0.0,19.700000000000045,28.2
2022-06-01 23:00:00,4.5,51,230.0,0.0,16.900000000000034,21.0
2022-06-02 02:00:00,3.1,59,230.0,0.0,13.700000000000044,19.6
2022-06-02 05:00:00,2.0,66,290.0,0.0,12.400000000000034,32.5
2022-06-02 08:00:00,3.9,63,210.0,0.0,14.0,69.9
2022-06-02 11:00:00,5.5,42,150.0,0.0,20.200000000000045,35.2
2022-06-02 14:00:00,4.0,36,150.0,0.0,22.30000000000001,36.5
2022-06-02 17:00:00,4.4,31,10.0,0.0,25.30000000000001,62.4
2022-06-02 20:00:00,3.0,34,-50.0,0.0,23.5,55.8
2022-06-02 23:00:00,4.5,41,-170.0,0.0,19.80000000000001,41.1
2022-06-03 02:00:00,2.5,50,-260.0,0.0,17.100000000000023,25.2
2022-06-03 05:00:00,2.3,56,-410.0,0.0,15.600000000000025,54.8
2022-06-03 08:00:00,3.2,59,-440.0,0.0,16.30000000000001,87.2
2022-06-03 11:00:00,3.1,59,-430.0,0.0,20.100000000000023,67.7
2022-06-03 14:00:00,3.1,79,-260.0,-0.1,19.900000000000038,62.0
2022-06-03 17:00:00,2.8,87,-180.0,2.2,19.200000000000045,70.0
2022-06-03 20:00:00,2.1,77,-150.0,2.2,21.0,86.5
2022-06-03 23:00:00,3.1,88,-160.0,2.2,18.200000000000045,48.2
2022-06-04 02:00:00,2.8,95,-50.0,2.2,17.30000000000001,35.0
2022-06-04 05:00:00,2.3,96,-20.0,2.2,15.600000000000025,28.3
2022-06-04 08:00:00,3.3,96,40.0,2.4,16.5,48.7
2022-06-04 11:00:00,0.9,62,190.0,2.4,23.5,35.4
2022-06-04 14:00:00,2.6,43,40.0,2.4,28.80000000000001,38.7
2022-06-04 17:00:00,7.7,53,10.0,0.2,25.600000000000023,48.9
2022-06-04 20:00:00,5.5,96,210.0,43.8,16.600000000000023,46.0
2022-06-04 23:00:00,1.8,95,70.0,44.0,17.100000000000023,61.8
2022-06-05 02:00:00,2.3,95,-40.0,44.0,16.900000000000034,55.8
2022-06-05 05:00:00,3.0,97,-160.0,44.0,16.200000000000045,17.7
2022-06-05 08:00:00,1.0,94,-60.0,43.8,17.400000000000034,17.6
2022-06-05 11:00:00,3.3,88,-200.0,44.0,19.30000000000001,12.7
2022-06-05 14:00:00,7.2,78,-20.0,44.0,20.30000000000001,12.7
2022-06-05 17:00:00,5.5,62,140.0,44.0,22.700000000000045,15.2
2022-06-05 20:00:00,6.1,67,0.0,0.4,20.80000000000001,28.8
2022-06-05 23:00:00,1.8,82,250.0,0.2,17.200000000000045,24.1
2022-06-06 02:00:00,3.7,89,320.0,0.2,14.800000000000011,17.7
2022-06-06 05:00:00,2.8,86,480.0,0.2,13.300000000000011,12.8
2022-06-06 08:00:00,3.9,79,410.0,0.2,14.800000000000011,16.9
2022-06-06 11:00:00,4.5,58,410.0,-0.1,18.100000000000023,15.7
2022-06-06 14:00:00,5.7,47,260.0,-0.1,20.0,25.0
2022-06-06 17:00:00,5.2,46,120.0,-0.1,20.900000000000038,19.2
2022-06-06 20:00:00,5.1,55,20.0,0.0,19.600000000000023,20.9
2022-06-06 23:00:00,3.3,67,-100.0,0.0,17.100000000000023,14.1
2022-06-07 02:00:00,2.7,80,-160.0,0.0,15.900000000000034,5.6
2022-06-07 05:00:00,1.6,86,-240.0,0.0,15.300000000000011,18.5
2022-06-07 08:00:00,4.6,94,-280.0,0.2,15.900000000000034,32.9
2022-06-07 11:00:00,5.4,68,-240.0,0.2,19.200000000000045,29.8
2022-06-07 14:00:00,6.6,59,-280.0,0.2,20.700000000000045,38.1
2022-06-07 17:00:00,6.6,53,-280.0,0.2,22.100000000000023,24.1
2022-06-07 20:00:00,6.0,52,-290.0,0.2,21.200000000000045,23.7
2022-06-07 23:00:00,2.7,69,-320.0,0.2,18.0,19.3
2022-06-08 02:00:00,1.7,77,-460.0,0.2,16.400000000000034,8.7
2022-06-08 05:00:00,3.2,92,-460.0,1.6,14.800000000000011,18.2
2022-06-08 08:00:00,3.4,98,-640.0,6.3,14.100000000000025,43.1
2022-06-08 11:00:00,4.4,94,-660.0,10.7,16.100000000000023,23.4
2022-06-08 14:00:00,5.7,74,-640.0,10.9,19.0,18.5
2022-06-08 17:00:00,6.8,49,-520.0,10.9,21.600000000000023,18.6
2022-06-08 20:00:00,7.8,55,-290.0,10.9,19.600000000000023,24.6
2022-06-08 23:00:00,2.1,75,-60.0,10.9,15.800000000000011,23.6
2022-06-09 02:00:00,4.1,79,250.0,10.9,13.400000000000034,4.1
2022-06-09 05:00:00,4.2,87,480.0,9.5,12.0,10.6
2022-06-09 08:00:00,4.8,81,830.0,4.6,14.200000000000044,34.7
2022-06-09 11:00:00,5.6,64,970.0,0.2,17.5,19.9
2022-06-09 14:00:00,4.7,51,1060.0,-0.1,20.100000000000023,21.7
2022-06-09 17:00:00,4.6,42,1070.0,0.0,22.0,20.7
2022-06-09 20:00:00,4.3,53,980.0,0.0,19.700000000000045,20.4
2022-06-09 23:00:00,1.7,64,910.0,0.0,18.100000000000023,33.1
2022-06-10 02:00:00,2.5,75,770.0,0.0,16.200000000000045,14.6
2022-06-10 05:00:00,2.3,90,680.0,0.0,14.0,26.3
2022-06-10 08:00:00,1.6,77,560.0,0.0,16.5,37.7
2022-06-10 11:00:00,3.8,62,430.0,0.0,21.0,28.1
2022-06-10 14:00:00,5.1,57,350.0,0.0,22.200000000000045,24.7
2022-06-10 17:00:00,4.2,60,240.0,0.0,22.600000000000023,18.9
2022-06-10 20:00:00,3.4,62,120.0,0.0,22.100000000000023,24.4
2022-06-10 23:00:00,1.8,79,20.0,0.0,17.700000000000045,41.4
2022-06-11 02:00:00,2.2,89,50.0,0.0,15.900000000000034,25.4
2022-06-11 05:00:00,1.2,96,50.0,0.0,13.100000000000025,15.3
2022-06-11 08:00:00,1.7,84,70.0,0.0,17.900000000000034,21.6
2022-06-11 11:00:00,3.0,72,50.0,0.0,21.200000000000045,24.4
2022-06-11 14:00:00,2.5,58,40.0,0.0,23.80000000000001,19.7
2022-06-11 17:00:00,3.1,51,10.0,0.0,24.80000000000001,17.8
2022-06-11 20:00:00,2.5,47,50.0,0.0,25.80000000000001,25.4
2022-06-11 23:00:00,6.0,63,100.0,0.0,20.100000000000023,16.8
2022-06-12 02:00:00,2.8,63,180.0,0.0,16.400000000000034,10.5
2022-06-12 05:00:00,3.3,74,190.0,0.0,13.900000000000034,9.2
2022-06-12 08:00:00,3.3,66,120.0,0.0,16.5,12.3
2022-06-12 11:00:00,2.8,49,110.0,0.0,19.80000000000001,14.6
2022-06-12 14:00:00,3.2,47,20.0,0.0,22.700000000000045,13.2
2022-06-12 17:00:00,4.3,36,-10.0,0.0,24.400000000000038,14.1
2022-06-12 20:00:00,5.8,39,-90.0,0.0,23.200000000000045,16.8
2022-06-12 23:00:00,5.0,53,-10.0,0.0,17.600000000000023,8.0
2022-06-13 02:00:00,3.6,63,-50.0,0.0,14.100000000000025,5.1
2022-06-13 05:00:00,2.1,80,-90.0,0.0,12.300000000000011,15.5
2022-06-13 08:00:00,2.3,76,-40.0,0.0,14.800000000000011,35.7
2022-06-13 11:00:00,2.5,55,30.0,0.0,18.80000000000001,33.1
2022-06-13 14:00:00,3.3,44,110.0,0.0,21.5,24.9
2022-06-13 17:00:00,3.1,41,80.0,0.0,23.200000000000045,30.7
2022-06-13 20:00:00,4.1,43,70.0,0.0,22.200000000000045,31.7
2022-06-13 23:00:00,4.3,53,-30.0,0.0,18.30000000000001,29.2
2022-06-14 02:00:00,2.5,62,-110.0,0.0,15.800000000000011,17.1
2022-06-14 05:00:00,3.3,67,-180.0,0.0,14.300000000000011,45.9
2022-06-14 08:00:00,3.2,62,-260.0,0.0,16.400000000000034,49.6
2022-06-14 11:00:00,3.0,48,-420.0,0.0,21.5,42.6
2022-06-14 14:00:00,3.9,42,-520.0,0.0,24.100000000000023,52.7
2022-06-14 17:00:00,3.4,37,-560.0,0.0,26.0,37.4
2022-06-14 20:00:00,2.9,37,-590.0,0.0,25.30000000000001,46.1
2022-06-14 23:00:00,3.7,51,-630.0,0.0,21.100000000000023,48.2
2022-06-15 02:00:00,2.0,58,-620.0,0.0,18.900000000000038,32.4
2022-06-15 05:00:00,2.4,66,-580.0,0.0,16.5,46.0
2022-06-15 08:00:00,2.5,62,-540.0,0.0,19.0,87.0
2022-06-15 11:00:00,4.3,44,-430.0,0.0,24.700000000000045,65.5
2022-06-15 14:00:00,2.1,37,-300.0,0.0,28.700000000000045,63.3
2022-06-15 17:00:00,2.8,34,-170.0,0.0,30.600000000000023,41.5
2022-06-15 20:00:00,4.2,30,-20.0,0.0,29.200000000000045,31.4
2022-06-15 23:00:00,5.3,42,90.0,0.0,24.5,33.6
2022-06-16 02:00:00,3.7,55,150.0,0.0,20.700000000000045,13.0
2022-06-16 05:00:00,2.1,73,320.0,0.0,17.200000000000045,30.4
2022-06-16 08:00:00,2.3,63,470.0,0.0,20.30000000000001,64.2
2022-06-16 11:00:00,2.5,41,580.0,0.0,24.30000000000001,81.7
2022-06-16 14:00:00,3.0,33,570.0,0.0,27.600000000000023,
2022-06-16 17:00:00,2.9,26,560.0,0.0,29.0,62.4
2022-06-16 20:00:00,2.3,29,500.0,0.0,28.30000000000001,53.7
2022-06-16 23:00:00,2.4,40,480.0,0.0,23.80000000000001,72.8
2022-06-17 02:00:00,1.7,51,450.0,0.0,21.30000000000001,24.4
2022-06-17 05:00:00,0.6,70,390.0,0.0,16.900000000000034,45.2
2022-06-17 08:00:00,1.0,62,190.0,0.0,20.200000000000045,88.1
2022-06-17 11:00:00,2.6,42,100.0,0.0,27.900000000000038,78.4
2022-06-17 14:00:00,1.1,31,40.0,0.0,31.0,58.1
2022-06-17 17:00:00,1.6,27,-30.0,0.0,33.10000000000002,67.1
2022-06-17 20:00:00,2.8,33,-40.0,0.0,31.80000000000001,81.2
2022-06-17 23:00:00,1.2,46,-150.0,0.0,26.30000000000001,90.7
2022-06-18 02:00:00,0.5,59,-220.0,0.0,23.400000000000038,73.8
2022-06-18 05:00:00,0.0,77,-400.0,0.0,19.100000000000023,47.3
2022-06-18 08:00:00,0.7,70,-460.0,0.0,22.100000000000023,71.3
2022-06-18 11:00:00,1.2,45,-580.0,0.0,29.700000000000045,47.8
2022-06-18 14:00:00,3.9,34,-750.0,0.0,33.80000000000001,30.1
2022-06-18 17:00:00,4.0,30,-980.0,0.0,35.900000000000034,25.2
2022-06-18 20:00:00,4.4,34,-1240.0,0.0,34.60000000000002,59.7
2022-06-18 23:00:00,0.9,67,-1350.0,0.0,25.30000000000001,71.4
2022-06-19 02:00:00,6.3,47,-1310.0,0.0,26.5,9.6
2022-06-19 05:00:00,5.2,78,-810.0,0.0,17.30000000000001,8.5
2022-06-19 08:00:00,6.3,92,-1020.0,1.6,15.300000000000011,15.0
2022-06-19 11:00:00,3.8,84,-760.0,1.6,16.600000000000023,17.3
2022-06-19 14:00:00,8.5,67,-520.0,1.6,21.5,22.0
2022-06-19 17:00:00,5.8,57,-260.0,1.6,24.200000000000045,21.9
2022-06-19 20:00:00,5.4,60,10.0,1.6,23.700000000000045,21.6
2022-06-19 23:00:00,6.5,81,110.0,2.0,19.100000000000023,15.5
2022-06-20 02:00:00,3.0,95,500.0,6.6,16.100000000000023,10.8
2022-06-20 05:00:00,3.4,98,-20.0,15.3,15.800000000000011,13.2
2022-06-20 08:00:00,3.5,98,540.0,13.7,15.0,33.7
2022-06-20 11:00:00,4.7,91,540.0,13.7,15.300000000000011,34.5
2022-06-20 14:00:00,4.3,76,630.0,13.7,18.900000000000038,35.1
2022-06-20 17:00:00,5.3,63,650.0,13.7,22.100000000000023,33.2
2022-06-20 20:00:00,5.7,58,640.0,13.7,21.700000000000045,26.8
2022-06-20 23:00:00,5.3,61,630.0,13.3,19.100000000000023,23.9
2022-06-21 02:00:00,4.2,71,180.0,8.7,17.100000000000023,15.1
2022-06-21 05:00:00,2.8,81,290.0,-0.1,16.100000000000023,27.1
2022-06-21 08:00:00,3.9,87,-160.0,1.6,15.900000000000034,41.0
2022-06-21 11:00:00,1.1,84,-220.0,1.6,17.600000000000023,50.0
2022-06-21 14:00:00,1.7,60,-420.0,1.6,24.100000000000023,45.2
2022-06-21 17:00:00,1.8,51,-480.0,1.6,27.100000000000023,52.6
2022-06-21 20:00:00,3.7,56,-510.0,1.6,25.5,45.5
2022-06-21 23:00:00,5.0,57,-370.0,1.6,22.30000000000001,39.7
2022-06-22 02:00:00,5.0,65,-320.0,1.6,18.900000000000038,24.7
2022-06-22 05:00:00,2.3,75,-330.0,1.6,16.900000000000034,35.0
2022-06-22 08:00:00,5.3,73,-220.0,0.0,17.100000000000023,51.6
2022-06-22 11:00:00,3.3,67,-250.0,0.0,20.0,
2022-06-22 14:00:00,3.8,70,-120.0,0.0,21.900000000000038,65.8
2022-06-22 17:00:00,5.2,63,-160.0,0.0,25.0,46.8
2022-06-22 20:00:00,2.5,63,-30.0,0.0,23.400000000000038,36.0
2022-06-22 23:00:00,2.9,75,-60.0,0.0,21.80000000000001,39.3
2022-06-23 02:00:00,1.4,91,-30.0,4.4,19.30000000000001,19.0
2022-06-23 05:00:00,3.1,93,-10.0,4.4,18.30000000000001,12.6
2022-06-23 08:00:00,3.6,83,160.0,4.4,18.700000000000045,48.9
2022-06-23 11:00:00,3.8,64,90.0,4.4,23.200000000000045,34.1
2022-06-23 14:00:00,3.1,48,0.0,4.4,26.200000000000045,37.5
2022-06-23 17:00:00,3.1,46,60.0,4.4,27.0,45.8
2022-06-23 20:00:00,2.7,45,-90.0,4.4,25.900000000000038,35.7
2022-06-23 23:00:00,1.4,57,-160.0,4.4,22.900000000000038,45.0
2022-06-24 02:00:00,3.3,78,-120.0,0.0,20.200000000000045,12.4
2022-06-24 05:00:00,1.9,93,-140.0,1.8,17.80000000000001,19.7
2022-06-24 08:00:00,4.5,93,-240.0,1.8,17.900000000000034,36.5
2022-06-24 11:00:00,4.6,73,-260.0,1.8,20.400000000000038,33.2
2022-06-24 14:00:00,6.7,60,-240.0,1.8,23.400000000000038,26.8
2022-06-24 17:00:00,6.3,54,-140.0,1.8,23.0,27.6
2022-06-24 20:00:00,6.7,55,-20.0,1.8,22.400000000000038,21.6
2022-06-24 23:00:00,3.9,64,110.0,1.8,19.600000000000023,20.6
2022-06-25 02:00:00,4.8,69,130.0,1.8,18.400000000000038,12.9
2022-06-25 05:00:00,4.0,77,170.0,-0.1,17.700000000000045,10.0
2022-06-25 08:00:00,3.7,78,270.0,-0.1,17.700000000000045,19.0
2022-06-25 11:00:00,4.4,72,370.0,-0.1,18.200000000000045,26.3
2022-06-25 14:00:00,2.9,75,420.0,-0.1,18.200000000000045,37.0
2022-06-25 17:00:00,1.5,84,420.0,0.4,17.400000000000034,33.3
2022-06-25 20:00:00,2.8,71,330.0,0.4,16.600000000000023,25.9
2022-06-25 23:00:00,3.8,83,340.0,0.4,14.800000000000011,26.1
2022-06-26 02:00:00,3.0,93,330.0,0.4,13.700000000000044,15.2
2022-06-26 05:00:00,2.4,93,360.0,0.6,12.800000000000011,7.9
2022-06-26 08:00:00,1.7,90,380.0,0.6,13.900000000000034,18.1
2022-06-26 11:00:00,1.8,61,360.0,0.6,18.600000000000023,15.6
2022-06-26 14:00:00,2.5,51,320.0,0.6,20.0,16.5
2022-06-26 17:00:00,2.4,50,270.0,0.2,21.30000000000001,20.8
2022-06-26 20:00:00,3.2,58,310.0,0.2,19.100000000000023,20.4
2022-06-26 23:00:00,2.1,70,200.0,0.2,17.900000000000034,17.7
2022-06-27 02:00:00,2.3,85,150.0,0.2,15.300000000000011,7.1
2022-06-27 05:00:00,1.1,85,150.0,-0.1,15.200000000000044,23.4
2022-06-27 08:00:00,2.2,84,110.0,-0.1,15.300000000000011,36.7
2022-06-27 11:00:00,3.3,64,190.0,-0.1,18.900000000000038,23.9
2022-06-27 14:00:00,5.9,38,250.0,-0.1,22.80000000000001,18.3
2022-06-27 17:00:00,6.1,36,400.0,-0.1,23.900000000000038,28.1
2022-06-27 20:00:00,3.9,34,480.0,-0.1,22.80000000000001,20.3
2022-06-27 23:00:00,4.4,48,590.0,-0.1,18.400000000000038,13.0
